arm_id;arm_data_ini;arm_data_fin;arm_altezza;arm_lunghezza_sbraccio;arm_numero_lampade;arm_lmp_potenza_nominale;tar_cod;tar_descr;tmo_id;tpo_cod;tpo_descr;sgn_id;sgn_data_inserimento;tcs_id;tcs_descr;tci_id;tci_descr
206720;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
27746;1/1/2018;31/12/2021;320.0;0.0;1.0;70.0;SF;Sfera;353.0;TP;Testapalo;;;;;;
584708;2/12/2019;13/2/2026;0.0;0.0;1.0;28.0;AS;Armatura stradale;749.0;NN;Non noto;;;;;;
1058036;1/5/2024;13/2/2026;;;1.0;18.0;SP;Segnapasso;1552.0;AT;A terra;;;;;;
34964;1/1/2018;31/12/2020;600.0;0.0;1.0;45.0;AS;Armatura stradale;40.0;TP;Testapalo;;;;;;
344991;28/2/2017;30/9/2022;0.0;0.0;1.0;100.0;NN;Non noto;1082.0;NN;Non noto;;;;;;
1289815;1/1/2026;13/2/2026;600.0;0.0;1.0;31.0;AS;Armatura stradale;1334.0;TP;Testapalo;;;;;;
1185722;1/1/2025;13/2/2026;320.0;0.0;1.0;28.0;AU;Arredo urbano;1745.0;TP;Testapalo;;;;;;
924570;1/1/2023;13/2/2026;800.0;;1.0;70.0;AS;Armatura stradale;1150.0;TP;Testapalo;;;;;;
26078;1/1/2018;13/2/2026;900.0;0.0;1.0;150.0;AS;Armatura stradale;343.0;TP;Testapalo;;;;;;
445048;1/1/2019;31/12/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;1511.0;NN;Non noto;;;;;;
1054594;1/1/2022;13/2/2026;1100.0;;1.0;106.0;AS;Armatura stradale;3368.0;TP;Testapalo;;;;;;
732339;1/1/2022;2/1/2022;0.0;0.0;1.0;70.0;SP;Segnapasso;600.0;IN;Incassato;;;;;;
1015172;1/5/2023;13/2/2026;;;1.0;70.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
950225;1/2/2022;13/2/2026;500.0;10.0;1.0;45.0;AS;Armatura stradale;695.0;SB;Sbraccio su palo;;;;;;
665898;1/1/2021;3/4/2022;1000.0;0.0;1.0;150.0;AS;Armatura stradale;391.0;TP;Testapalo;;;;;;
957368;31/5/2023;31/5/2025;;;1.0;50.0;AU;Arredo urbano;11.0;TP;Testapalo;;;;;;
699929;1/1/2022;13/2/2026;0.0;0.0;1.0;87.0;PR;Proiettore;677.0;IN;Incassato;;;;;;
718399;1/1/2022;13/2/2026;800.0;0.0;1.0;75.0;AS;Armatura stradale;722.0;TP;Testapalo;;;;;;
276924;17/10/2016;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1246595;1/6/2025;13/2/2026;900.0;0.0;1.0;55.9;AS;Armatura stradale;1051.0;TP;Testapalo;;;;;;
1252732;1/1/2026;13/2/2026;800.0;100.0;1.0;35.9;AS;Armatura stradale;4529.0;ME;Mensola;;;;;;
1238741;1/1/2025;31/12/2025;0.0;0.0;1.0;30.0;AU;Arredo urbano;1234.0;TP;Testapalo;;;;;;
915825;1/1/2022;13/2/2026;;;1.0;19.0;AS;Armatura stradale;749.0;NN;Non noto;;;;;;
624995;1/11/2020;13/2/2026;0.0;0.0;1.0;74.0;AS;Armatura stradale;753.0;SB;Sbraccio su palo;;;;;;
656592;1/1/2021;3/4/2022;600.0;0.0;1.0;100.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
137799;26/3/2018;13/2/2026;0.0;0.0;1.0;61.0;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
971351;1/1/2023;31/12/2023;600.0;50.0;1.0;125.0;LA;Lanterna artistica ;189.0;ME;Mensola;;;;;;
690922;1/1/2022;13/2/2026;800.0;150.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1096122;14/9/2023;13/2/2026;400.0;;1.0;40.0;AU;Arredo urbano;3898.0;TP;Testapalo;;;;;;
1230163;1/1/2025;13/2/2026;150.0;10.0;1.0;15.0;PL;Plafoniera;124.0;SB;Sbraccio su palo;;;;;;
348019;28/2/2017;29/2/2024;0.0;0.0;1.0;0.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
257698;28/9/2016;31/12/2019;700.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;ME;Mensola;;;;;;
1117505;1/6/2024;31/12/2024;;50.0;1.0;45.0;LA;Lanterna artistica ;2065.0;ME;Mensola;;;;;;
1271138;1/1/2026;13/2/2026;700.0;;1.0;49.0;LA;Lanterna artistica ;372.0;SB_SO;Sbraccio attacco sospeso;;;;;;
17569;1/1/2018;31/12/2021;800.0;200.0;1.0;100.0;AS;Armatura stradale;237.0;NN;Non noto;;;;;;
511413;1/1/2020;31/5/2023;450.0;50.0;1.0;70.0;AU;Arredo urbano;1526.0;SB;Sbraccio su palo;;;;;;
161805;18/9/2018;13/2/2026;820.0;0.0;1.0;43.0;AS;Armatura stradale;358.0;TP;Testapalo;;;;;;
815808;1/1/2022;31/12/2024;0.0;0.0;1.0;100.0;AS;Armatura stradale;592.0;TP;Testapalo;;;;;;
189120;28/6/2016;31/12/2021;600.0;0.0;1.0;150.0;LA;Lanterna artistica ;1276.0;TP;Testapalo;;;;;;
534501;1/1/2020;31/5/2022;800.0;0.0;1.0;125.0;AS;Armatura stradale;124.0;TP;Testapalo;;;;;;
699491;1/1/2022;13/2/2026;800.0;10.0;1.0;50.0;AS;Armatura stradale;2093.0;SB;Sbraccio su palo;;;;;;
659170;1/1/2021;13/2/2026;900.0;0.0;1.0;100.0;AS;Armatura stradale;55.0;TP;Testapalo;;;;;;
540726;1/1/2020;18/8/2022;400.0;0.0;1.0;13.0;AU;Arredo urbano;189.0;TP;Testapalo;;;;;;
554125;1/1/2020;31/12/2021;30.0;0.0;1.0;18.0;SP;Segnapasso;600.0;IN;Incassato;;;;;;
796465;1/1/2022;31/12/2025;800.0;0.0;1.0;74.0;AS;Armatura stradale;358.0;SB;Sbraccio su palo;;;;;;
743577;18/5/2022;13/2/2026;1350.0;0.0;1.0;85.0;AS;Armatura stradale;722.0;TP;Testapalo;;;;;;
415531;1/10/2019;31/10/2020;1000.0;0.0;1.0;150.0;AS;Armatura stradale;54.0;TP;Testapalo;;;;;;
1029498;15/12/2023;13/2/2026;300.0;;1.0;25.0;AS;Armatura stradale;3596.0;TP;Testapalo;;;;;;
475599;1/1/2020;13/2/2026;800.0;0.0;1.0;20.0;AS;Armatura stradale;611.0;SO;Sospensione;;;;;;
852879;1/1/2022;13/2/2026;700.0;0.0;1.0;43.0;AS;Armatura stradale;772.0;TP;Testapalo;;;;;;
350218;16/3/2017;31/12/2019;0.0;0.0;1.0;250.0;NN;Non noto;189.0;NN;Non noto;;;;;;
833622;1/1/2022;31/3/2025;600.0;20.0;1.0;25.0;AS;Armatura stradale;2402.0;SB;Sbraccio su palo;;;;;;
562855;1/1/2020;31/12/2021;300.0;0.0;1.0;250.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
735669;26/4/2022;31/12/2023;800.0;0.0;1.0;250.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
460920;1/1/2020;13/2/2026;850.0;200.0;1.0;50.0;AS;Armatura stradale;1051.0;SB;Sbraccio su palo;;;;;;
72129;1/1/2018;19/5/2020;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
850118;1/1/2022;13/2/2026;800.0;200.0;1.0;87.0;AS;Armatura stradale;2209.0;SB;Sbraccio su palo;;;;;;
729341;1/1/2022;31/1/2022;400.0;0.0;1.0;125.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
317097;2/12/2016;13/2/2026;0.0;0.0;1.0;70.0;NN;Non noto;261.0;NN;Non noto;;;;;;
795773;1/1/2022;31/12/2025;800.0;20.0;1.0;76.0;AS;Armatura stradale;1867.0;PI;Pipetta;;;;;;
105934;1/1/2018;31/10/2020;0.0;0.0;1.0;28.0;AS;Armatura stradale;750.0;TP;Testapalo;;;;;;
1198;1/1/2018;31/12/2019;300.0;0.0;1.0;80.0;SF;Sfera;189.0;SB;Sbraccio su palo;;;;;;
429135;1/10/2019;31/10/2020;800.0;0.0;1.0;70.0;AS;Armatura stradale;66.0;TP;Testapalo;;;;;;
898814;1/1/2022;13/2/2026;900.0;30.0;1.0;150.0;PR;Proiettore;189.0;NN;Non noto;;;;;;
119219;1/1/2018;31/10/2020;1100.0;0.0;1.0;100.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
130765;1/1/2018;31/10/2020;1200.0;0.0;1.0;150.0;AS;Armatura stradale;262.0;TP;Testapalo;;;;;;
720120;1/1/2022;15/2/2022;400.0;10.0;1.0;22.0;AU;Arredo urbano;694.0;SB;Sbraccio su palo;;;;;;
718068;1/1/2022;13/2/2026;350.0;0.0;1.0;125.0;AS;Armatura stradale;2102.0;TP;Testapalo;;;;;;
843332;1/1/2022;31/3/2025;600.0;20.0;1.0;41.0;AS;Armatura stradale;2411.0;SB;Sbraccio su palo;;;;;;
862874;1/8/2022;13/9/2023;700.0;0.0;1.0;70.0;AS;Armatura stradale;;TP;Testapalo;;;;;;
576619;20/5/2020;30/11/2022;1000.0;350.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
557838;1/1/2020;31/12/2021;400.0;0.0;1.0;125.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
428485;1/10/2019;31/10/2020;700.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
87985;1/1/2018;31/12/2021;50.0;0.0;1.0;27.0;SP;Segnapasso;701.0;IN;Incassato;;;;;;
1202976;1/4/2025;13/2/2026;900.0;75.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
992995;1/7/2023;13/2/2026;0.0;;1.0;50.0;PR;Proiettore;189.0;TP;Testapalo;;;;;;
673593;1/1/2021;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
87037;1/1/2018;31/12/2021;0.0;0.0;1.0;70.0;PR;Proiettore;721.0;IN;Incassato;;;;;;
803214;1/1/2022;31/12/2025;400.0;0.0;1.0;100.0;SF;Sfera;611.0;TP;Testapalo;;;;;;
404158;6/8/2019;13/2/2026;450.0;0.0;1.0;20.0;AU;Arredo urbano;776.0;TP;Testapalo;;;;;;
1057766;1/1/2024;13/2/2026;800.0;;1.0;45.0;AS;Armatura stradale;3707.0;TP;Testapalo;;;;;;
692612;1/1/2022;13/2/2026;400.0;0.0;1.0;70.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
149744;18/9/2018;31/12/2024;0.0;0.0;1.0;41.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
740138;11/5/2022;13/2/2026;400.0;;1.0;;SP;Segnapasso;;AT;A terra;;;;;;
541671;1/1/2020;18/8/2022;800.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
827561;1/5/2021;31/12/2023;800.0;0.0;1.0;100.0;AS;Armatura stradale;;TP;Testapalo;;;;;;
780511;31/12/2021;31/12/2021;850.0;250.0;1.0;70.0;AS;Armatura stradale;104.0;SB;Sbraccio su palo;;;;;;
1180334;1/1/2020;13/2/2026;820.0;30.0;1.0;82.0;AS;Armatura stradale;1383.0;SB;Sbraccio su palo;;;;;;
587043;4/11/2020;13/2/2026;450.0;50.0;1.0;37.0;AS;Armatura stradale;1317.0;NN;Non noto;;;;;;
975520;1/2/2023;31/12/2023;0.0;;1.0;70.0;PR;Proiettore;600.0;AT;A terra;;;;;;
168893;18/9/2018;31/12/2024;920.0;300.0;1.0;150.0;AS;Armatura stradale;241.0;SB;Sbraccio su palo;;;;;;
650506;1/11/2020;13/2/2026;0.0;0.0;1.0;100.0;LA;Lanterna artistica ;189.0;ME;Mensola;;;;;;
167487;18/9/2018;31/12/2024;920.0;0.0;1.0;150.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
863707;1/1/2022;13/2/2026;900.0;0.0;1.0;53.0;AS;Armatura stradale;2781.0;TP;Testapalo;;;;;;
427570;1/10/2019;31/10/2020;500.0;0.0;1.0;100.0;AU;Arredo urbano;224.0;NN;Non noto;;;;;;
1221405;1/4/2025;13/2/2026;800.0;0.0;1.0;37.5;AS;Armatura stradale;4357.0;TP;Testapalo;;;;;;
652901;1/11/2020;13/2/2026;800.0;0.0;1.0;27.0;AS;Armatura stradale;2803.0;TP;Testapalo;;;;;;
942781;1/1/2023;13/2/2026;0.0;;1.0;52.4;AU;Arredo urbano;122.0;TP;Testapalo;;;;;;
1185700;1/1/2025;13/2/2026;320.0;0.0;1.0;28.0;AU;Arredo urbano;1745.0;TP;Testapalo;;;;;;
189498;28/6/2016;31/12/2021;800.0;200.0;1.0;61.0;AS;Armatura stradale;1241.0;SB;Sbraccio su palo;;;;;;
292803;10/11/2016;31/12/2019;0.0;0.0;1.0;70.0;SF;Sfera;197.0;SB;Sbraccio su palo;;;;;;
312739;2/12/2016;13/2/2026;0.0;0.0;1.0;150.0;NN;Non noto;261.0;NN;Non noto;;;;;;
999281;1/7/2023;13/2/2026;800.0;200.0;1.0;250.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
211569;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
1202884;1/4/2025;13/2/2026;400.0;0.0;1.0;31.5;AU;Arredo urbano;2481.0;TP;Testapalo;;;;;;
1167542;1/1/2025;13/2/2026;;;1.0;68.0;AS;Armatura stradale;1936.0;;;;;;;;
1099823;1/1/2024;13/2/2026;500.0;150.0;1.0;30.0;LA;Lanterna artistica ;3932.0;ME_PO;Mensola attacco portato;;;;;;
897251;1/1/2022;31/12/2024;950.0;300.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
393292;6/8/2019;31/12/2020;900.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
1011963;1/6/2023;31/12/2024;850.0;200.0;1.0;150.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1047533;1/1/2019;13/2/2026;930.0;270.0;1.0;37.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
276125;17/10/2016;13/2/2026;0.0;0.0;1.0;55.0;NN;Non noto;1120.0;ME;Mensola;;;;;;
1006515;1/8/2023;13/2/2026;700.0;100.0;1.0;60.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
234267;1/8/2016;31/12/2019;0.0;0.0;1.0;150.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
173010;30/9/2018;13/2/2026;800.0;100.0;1.0;100.0;AS;Armatura stradale;53.0;SB;Sbraccio su palo;;;;;;
747442;1/1/2022;13/2/2026;1000.0;0.0;1.0;98.0;AS;Armatura stradale;2209.0;TP;Testapalo;;;;;;
796050;1/1/2022;31/12/2025;800.0;;1.0;26.0;AS;Armatura stradale;2297.0;SB;Sbraccio su palo;;;;;;
860454;1/10/2022;13/2/2026;800.0;1.5;1.0;45.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
615795;1/11/2020;13/2/2026;500.0;0.0;1.0;45.0;LA;Lanterna artistica ;1889.0;TP;Testapalo;;;;;;
771275;31/12/2021;31/12/2021;720.0;0.0;1.0;53.0;AS;Armatura stradale;1383.0;TP;Testapalo;;;;;;
463134;1/1/2020;13/2/2026;800.0;0.0;1.0;50.0;AS;Armatura stradale;550.0;TP;Testapalo;;;;;;
1091934;1/7/2024;13/2/2026;50.0;;1.0;35.0;SP;Segnapasso;2065.0;IN;Incassato;;;;;;
239043;9/9/2016;31/12/2019;600.0;0.0;1.0;70.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
7363;1/1/2018;31/12/2018;800.0;200.0;1.0;100.0;AS;Armatura stradale;237.0;NN;Non noto;;;;;;
640662;1/11/2020;13/2/2026;1200.0;100.0;1.0;250.0;AS;Armatura stradale;66.0;SB;Sbraccio su palo;;;;;;
461415;1/1/2020;13/2/2026;600.0;50.0;1.0;70.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
789137;1/1/2022;31/12/2025;800.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
922061;1/1/2023;13/2/2026;400.0;;1.0;70.0;AS;Armatura stradale;1818.0;TP;Testapalo;;;;;;
956373;1/11/2022;31/12/2023;800.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
886431;1/6/2022;31/12/2023;400.0;0.0;1.0;70.0;SF;Sfera;189.0;NN;Non noto;;;;;;
192437;28/6/2016;31/12/2021;1100.0;200.0;1.0;110.0;AS;Armatura stradale;105.0;SB;Sbraccio su palo;;;;;;
194152;28/6/2016;31/12/2021;900.0;200.0;1.0;110.0;AS;Armatura stradale;1232.0;SB;Sbraccio su palo;;;;;;
488941;1/1/2020;13/2/2026;1000.0;150.0;1.0;150.0;AS;Armatura stradale;9.0;SB;Sbraccio su palo;;;;;;
398990;6/8/2019;13/2/2026;500.0;50.0;1.0;70.0;SF;Sfera;599.0;SB;Sbraccio su palo;;;;;;
219105;1/8/2016;31/12/2019;0.0;0.0;1.0;150.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
993244;1/7/2023;13/2/2026;800.0;;1.0;100.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
375002;19/9/2018;31/10/2020;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
104075;1/1/2018;31/12/2021;1050.0;0.0;1.0;127.0;AS;Armatura stradale;551.0;TP;Testapalo;;;;;;
586859;4/11/2020;13/2/2026;0.0;0.0;1.0;8.0;SP;Segnapasso;211.0;NN;Non noto;;;;;;
955925;1/11/2022;13/2/2026;1200.0;;1.0;250.0;AS;Armatura stradale;2065.0;NN;Non noto;;;;;;
1111680;1/4/2024;31/12/2024;800.0;;1.0;100.0;AS;Armatura stradale;2065.0;TP;Testapalo;;;;;;
558828;1/1/2020;31/12/2021;400.0;0.0;1.0;28.0;AU;Arredo urbano;613.0;TP;Testapalo;;;;;;
1246521;1/6/2025;13/2/2026;800.0;0.0;1.0;36.2;AS;Armatura stradale;1051.0;TP;Testapalo;;;;;;
1104460;1/1/2024;13/2/2026;900.0;150.0;1.0;90.0;AS;Armatura stradale;3954.0;SB;Sbraccio su palo;;;;;;
665978;1/1/2021;3/4/2022;1000.0;0.0;1.0;250.0;AS;Armatura stradale;33.0;TP;Testapalo;;;;;;
1181217;1/1/2020;13/2/2026;820.0;0.0;1.0;50.0;AS;Armatura stradale;4151.0;TP;Testapalo;;;;;;
869274;1/4/2022;13/2/2026;;;1.0;27.0;AS;Armatura stradale;1718.0;SB;Sbraccio su palo;;;;;;
741614;16/5/2022;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
38317;1/1/2018;31/12/2020;600.0;0.0;1.0;100.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
21101;1/1/2018;29/11/2021;1100.0;80.0;1.0;250.0;AS;Armatura stradale;331.0;NN;Non noto;;;;;;
919241;1/1/2023;13/2/2026;900.0;;1.0;70.0;AS;Armatura stradale;1278.0;SB;Sbraccio su palo;;;;;;
828148;1/5/2021;31/12/2023;700.0;0.0;1.0;100.0;AS;Armatura stradale;;TP;Testapalo;;;;;;
857659;1/10/2022;13/2/2026;350.0;;1.0;60.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
180425;30/9/2018;13/2/2026;900.0;0.0;1.0;100.0;AS;Armatura stradale;66.0;TP;Testapalo;;;;;;
310012;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;AU;Arredo urbano;268.0;TP;Testapalo;;;;;;
1240952;1/1/2025;31/12/2025;0.0;0.0;1.0;100.0;AU;Arredo urbano;98.0;NN;Non noto;;;;;;
577397;20/5/2020;13/2/2026;0.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
275608;17/10/2016;13/2/2026;0.0;0.0;1.0;50.0;AS;Armatura stradale;1249.0;SB;Sbraccio su palo;;;;;;
565428;1/1/2020;31/5/2022;0.0;0.0;1.0;30.0;AS;Armatura stradale;1781.0;MU;A muro o parete;;;;;;
1066425;1/1/2024;31/12/2024;400.0;;1.0;20.5;AU;Arredo urbano;776.0;TP;Testapalo;;;;;;
1021331;1/1/2023;13/2/2026;;150.0;1.0;51.0;AS;Armatura stradale;2270.0;SB;Sbraccio su palo;;;;;;
460471;1/1/2020;13/2/2026;800.0;50.0;1.0;50.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
526718;1/1/2020;23/8/2023;600.0;10.0;1.0;100.0;AU;Arredo urbano;613.0;ME;Mensola;;;;;;
726475;1/1/2022;13/2/2026;1.0;0.0;1.0;10.0;SP;Segnapasso;189.0;IN;Incassato;;;;;;
657541;1/1/2021;3/4/2022;1000.0;0.0;1.0;100.0;AS;Armatura stradale;68.0;TP;Testapalo;;;;;;
1264138;1/1/2026;13/2/2026;800.0;;1.0;50.0;AS;Armatura stradale;2294.0;TP;Testapalo;;;;;;
780897;31/12/2021;31/12/2021;700.0;150.0;1.0;70.0;AS;Armatura stradale;104.0;ME;Mensola;;;;;;
446196;1/1/2019;31/12/2022;0.0;0.0;1.0;250.0;NN;Non noto;189.0;NN;Non noto;;;;;;
30057;1/1/2018;13/2/2026;500.0;0.0;1.0;70.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
443155;1/1/2019;31/12/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;2.0;NN;Non noto;;;;;;
921561;1/1/2023;13/2/2026;600.0;;1.0;52.0;PR;Proiettore;189.0;SF;Soffitto;;;;;;
487179;1/1/2020;13/2/2026;550.0;0.0;1.0;100.0;AS;Armatura stradale;613.0;SO;Sospensione;;;;;;
460624;1/1/2020;13/2/2026;600.0;100.0;1.0;100.0;AS;Armatura stradale;1364.0;SB;Sbraccio su palo;;;;;;
11759;1/1/2018;13/2/2026;1100.0;80.0;1.0;400.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
547190;13/3/2019;13/2/2026;800.0;0.0;1.0;27.0;AS;Armatura stradale;1718.0;TP;Testapalo;;;;;;
628072;1/11/2020;13/2/2026;500.0;0.0;1.0;70.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
855286;20/9/2022;1/6/2025;850.0;;;125.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1135448;1/1/2024;13/2/2026;900.0;200.0;1.0;48.0;AS;Armatura stradale;4079.0;SB_DR;Sbraccio attacco dritto;;;;;;
922875;1/1/2023;13/2/2026;900.0;;1.0;100.0;AS;Armatura stradale;104.0;SB;Sbraccio su palo;;;;;;
527866;1/1/2020;28/2/2023;800.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
1000181;1/8/2023;13/2/2026;300.0;;1.0;150.0;PR;Proiettore;189.0;TP;Testapalo;;;;;;
53614;1/1/2018;31/12/2022;700.0;50.0;1.0;68.0;AS;Armatura stradale;448.0;SB;Sbraccio su palo;;;;;;
737627;1/5/2022;13/2/2026;400.0;50.0;1.0;20.0;AU;Arredo urbano;624.0;SB;Sbraccio su palo;;;;;;
925581;1/1/2023;13/2/2026;800.0;;1.0;100.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
640677;1/11/2020;13/2/2026;1200.0;100.0;1.0;250.0;AS;Armatura stradale;121.0;SB;Sbraccio su palo;;;;;;
1273342;1/1/2026;13/2/2026;600.0;;1.0;41.0;AS;Armatura stradale;4683.0;TP;Testapalo;;;;;;
1155236;1/1/2025;13/2/2026;400.0;;1.0;22.5;AU;Arredo urbano;776.0;NN;Non noto;;;;;;
112235;1/1/2018;31/10/2020;0.0;0.0;1.0;27.0;AS;Armatura stradale;767.0;TP;Testapalo;;;;;;
230629;1/8/2016;31/12/2019;0.0;0.0;1.0;250.0;NN;Non noto;189.0;SO;Sospensione;;;;;;
795044;1/1/2022;31/12/2025;800.0;20.0;1.0;58.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
783037;1/1/2022;13/2/2026;800.0;0.0;1.0;21.0;AS;Armatura stradale;758.0;TP;Testapalo;;;;;;
531388;1/1/2020;17/1/2023;900.0;2.0;1.0;100.0;AS;Armatura stradale;1278.0;SB;Sbraccio su palo;;;;;;
660272;1/1/2021;3/4/2022;800.0;0.0;4.0;56.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
746987;1/1/2022;13/2/2026;800.0;350.0;1.0;63.0;AS;Armatura stradale;2208.0;SB;Sbraccio su palo;;;;;;
118684;1/1/2018;31/10/2020;0.0;0.0;1.0;30.0;AS;Armatura stradale;754.0;SB;Sbraccio su palo;;;;;;
766475;31/12/2021;31/12/2021;600.0;0.0;1.0;125.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
889872;1/6/2022;13/2/2026;800.0;200.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
373097;1/8/2018;31/7/2022;0.0;0.0;1.0;23.0;AS;Armatura stradale;1261.0;NN;Non noto;;;;;;
99908;1/1/2018;31/12/2021;1000.0;0.0;1.0;250.0;AS;Armatura stradale;209.0;TP;Testapalo;;;;;;
451364;1/1/2019;31/12/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;345.0;NN;Non noto;;;;;;
451020;1/1/2019;31/12/2022;0.0;0.0;1.0;250.0;AS;Armatura stradale;1507.0;NN;Non noto;;;;;;
797664;1/1/2022;31/12/2025;1000.0;0.0;1.0;1.0;AU;Arredo urbano;1452.0;NN;Non noto;;;;;;
1066657;1/1/2024;31/12/2024;800.0;100.0;1.0;27.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
1094857;1/1/2021;13/2/2026;700.0;0.0;1.0;35.0;AS;Armatura stradale;3894.0;TP;Testapalo;;;;;;
460803;1/1/2020;13/2/2026;800.0;0.0;1.0;50.0;AS;Armatura stradale;1051.0;TP;Testapalo;;;;;;
1186203;1/1/2025;13/2/2026;700.0;20.0;1.0;21.0;AS;Armatura stradale;3670.0;SB;Sbraccio su palo;;;;;;
125229;1/1/2018;31/10/2020;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
1276117;1/1/2026;13/2/2026;700.0;;1.0;21.0;AS;Armatura stradale;2287.0;SO;Sospensione;;;;;;
118817;1/1/2018;31/10/2020;0.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
900641;1/1/2022;13/2/2026;500.0;0.0;1.0;150.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
551;1/1/2018;31/12/2019;900.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
988707;1/1/2023;13/2/2026;;0.0;1.0;5.0;SP;Segnapasso;3400.0;IN;Incassato;;;;;;
228395;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
810681;1/1/2022;31/12/2025;700.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
1173546;1/1/2024;13/2/2026;600.0;0.0;1.0;34.4;AS;Armatura stradale;3252.0;TP;Testapalo;;;;;;
217613;1/8/2016;31/12/2019;0.0;0.0;1.0;250.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
1192893;1/4/2025;13/2/2026;900.0;220.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
